12.47026320692319  Результат модуля: class org.itmo.masha.trigonometry.MyCot
11.078226250190246  Результат модуля: class org.itmo.masha.trigonometry.MyCot
9.963921820902401  Результат модуля: class org.itmo.masha.trigonometry.MyCot
-4.120076280507359  Результат модуля: class org.itmo.masha.logarithm.MyLn
-3.632313621426677  Результат модуля: class org.itmo.masha.logarithm.MyLn
-3.304990786294236  Результат модуля: class org.itmo.masha.logarithm.MyLn
-3.061561328506322  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.8721176488499154  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.706332986242234  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.5678208755738066  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.4426823938578557  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.3379915190391327  Результат модуля: class org.itmo.masha.logarithm.MyLn
-2.232012457302988  Результат модуля: class org.itmo.masha.logarithm.MyLn
